Duration (in seconds),Finished,ResponseId,Q578,Q579,Q580,Q271_1,Q271_2,Q271_3,Q271_4,Q271_5,Q271_6,Q78,Q77,Q76,Q75,Q74,Q581,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-2-1,F-1-2-2,F-1-2-3,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-2-1,F-2-2-2,F-2-2-3,F-3-1,F-3-1-1,F-3-2,F-3-1-2,F-3-3,F-3-1-3,F-3-2-1,F-3-2-2,F-3-2-3
1367,TRUE,R_23V5cTwrMv4O1s6,Candidate 1,Candidate 1,Candidate 2,5,3,5,3,2,2,"Employed, part time",Hispanic,Master degree,Male,31,Never,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,None,Collective expulsion of immigrants and closure of the border,No proceedings,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,No proceedings
946,TRUE,R_1C3KsVhPpUgJTLW,Candidate 1,Candidate 2,Candidate 1,7 - Strongly agree,2,6,4 - Neither agree nor disagree,1 - Strongly disagree,6,"Employed, full-time",Hispanic,High school degree/ GED,Male,33,Never,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,No proceedings,Welcome immigrants and organise human corridor,None,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,None
841,TRUE,R_t07kWTHlH1ksqXL,Candidate 2,Candidate 1,Candidate 2,6,5,5,5,3,6,"Employed, full-time",Caucasian,Some college,Male,42,Never,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,No proceedings,Welcome immigrants and organise human corridor,Approximately 10 years
1908,TRUE,R_1H74ikxIKdyGxxh,Candidate 2,Candidate 2,Candidate 2,7 - Strongly agree,3,7 - Strongly agree,5,6,3,Retired,Caucasian,Bachelor degree,Male,65,Sometimes,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,No proceedings,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 20 years,No proceedings,Collective expulsion of immigrants and closure of the border
747,TRUE,R_1NeubflRJ1a5tEM,Candidate 1,Candidate 1,Candidate 2,4 - Neither agree nor disagree,6,7 - Strongly agree,4 - Neither agree nor disagree,4 - Neither agree nor disagree,6,"Employed, full-time",African American,Some college,Female,22,Sometimes,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,None,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,Approximately 10 years,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Approximately 20 years,Acceptance of immigrants conditional on certain requisites
1813,TRUE,R_1mlXYXZVP04QuDL,Candidate 1,Candidate 1,Candidate 1,6,6,7 - Strongly agree,5,7 - Strongly agree,7 - Strongly agree,Self-employed,Caucasian,Master degree,Male,27,Regularly,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,None,Acceptance of immigrants conditional on certain requisites,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,None,Acceptance of immigrants conditional on certain requisites,No proceedings,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,None,Acceptance of immigrants conditional on certain requisites,No proceedings
1141,TRUE,R_2yswmllEz1MhGQk,Candidate 2,Candidate 2,Candidate 2,6,1 - Strongly disagree,6,4 - Neither agree nor disagree,2,6,"Employed, full-time",Asian,Bachelor degree,Male,30,Regularly,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 10 years,No proceedings,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,None,No proceedings,Welcome immigrants and organise human corridor
1641,TRUE,R_To8y21SbDf7EmXL,Candidate 2,Candidate 1,Candidate 2,5,1 - Strongly disagree,5,3,2,5,"Employed, full-time",Other,Some college,Female,30,Regularly,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Welcome immigrants and organise human corridor,Approximately 20 years,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,None,The candidate is under investigation for corruption
334,TRUE,R_3Rw82O3wWKu3mSC,Candidate 2,Candidate 1,Candidate 2,6,4 - Neither agree nor disagree,6,4 - Neither agree nor disagree,4 - Neither agree nor disagree,4 - Neither agree nor disagree,"Employed, full-time",Caucasian,High school degree/ GED,Male,27,Never,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,No proceedings,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,No proceedings,Collective expulsion of immigrants and closure of the border,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,No proceedings,Collective expulsion of immigrants and closure of the border,None
824,TRUE,R_2cC9lm4MNb60Z3r,Candidate 1,Candidate 2,Candidate 1,7 - Strongly agree,1 - Strongly disagree,6,4 - Neither agree nor disagree,2,4 - Neither agree nor disagree,"Employed, full-time",Hispanic,High school degree/ GED,Male,25,Regularly,Past Political Experience,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,None,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption
650,TRUE,R_1H7WspRCdPyQmu5,Candidate 1,Candidate 1,Candidate 2,7 - Strongly agree,2,5,3,1 - Strongly disagree,7 - Strongly agree,Student,African American,Some college,Male,19,Regularly,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate is under investigation for corruption,Approximately 10 years,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor,No proceedings
438,TRUE,R_1Fm36crfgvP8DO3,Candidate 2,Candidate 1,Candidate 2,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,1 - Strongly disagree,1 - Strongly disagree,7 - Strongly agree,"Employed, full-time",African American,Some college,Female,45,Regularly,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites
447,TRUE,R_C7kVsOaSwAF3lS1,Candidate 1,Candidate 2,Candidate 2,7 - Strongly agree,1 - Strongly disagree,6,3,1 - Strongly disagree,7 - Strongly agree,"Employed, full-time",African American,Some college,Female,44,Sometimes,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Collective expulsion of immigrants and closure of the border,Approximately 20 years,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,Approximately 20 years,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate is under investigation for corruption
1833,TRUE,R_cBEAy64FW1buUEN,Candidate 2,Candidate 2,Candidate 1,6,3,6,5,2,7 - Strongly agree,"Employed, full-time",Caucasian,Master degree,Male,30,Never,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,None,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,No proceedings,None,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Approximately 10 years,Welcome immigrants and organise human corridor
1331,TRUE,R_3PzfvEfmaTMGKFQ,Candidate 2,Candidate 2,Candidate 1,7 - Strongly agree,3,7 - Strongly agree,3,1 - Strongly disagree,4 - Neither agree nor disagree,Prefer not to answer,Caucasian,High school degree/ GED,Female,20,Sometimes,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,None,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,Penal proceedings,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,None,The candidate has been convicted of corruption 
2368,TRUE,R_21Fjte3cuFe9xUu,Candidate 1,Candidate 2,Candidate 2,6,6,5,3,5,5,Self-employed,Caucasian,Some college,Female,32,Sometimes,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,No proceedings,Approximately 10 years
1059,TRUE,R_1Fsv9s5JCNmb7gK,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,1 - Strongly disagree,7 - Strongly agree,1 - Strongly disagree,1 - Strongly disagree,1 - Strongly disagree,"Employed, full-time",Caucasian,Bachelor degree,Male,57,Never,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Approximately 10 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border,Approximately 20 years
617,TRUE,R_2YRLUht1VraoFbo,Candidate 1,Candidate 1,Candidate 2,7 - Strongly agree,6,7 - Strongly agree,5,1 - Strongly disagree,7 - Strongly agree,"Employed, full-time",Caucasian,Master degree,Male,48,Sometimes,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Acceptance of immigrants conditional on certain requisites,None,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Approximately 10 years,The candidate is under investigation for corruption,Welcome immigrants and organise human corridor
482,TRUE,R_2S8JnAqRiseLaJA,Candidate 2,Candidate 2,Candidate 1,3,6,6,6,5,7 - Strongly agree,"Employed, full-time",African American,Bachelor degree,Male,25,Regularly,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,None,Acceptance of immigrants conditional on certain requisites,No proceedings,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 20 years
360,TRUE,R_1DU50APBQDfNkHT,Candidate 2,Candidate 2,Candidate 2,7 - Strongly agree,1 - Strongly disagree,6,3,2,7 - Strongly agree,"Employed, full-time",Hispanic,Bachelor degree,Female,53,Regularly,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Approximately 20 years,Welcome immigrants and organise human corridor,No proceedings,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Approximately 10 years,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption 
1693,TRUE,R_V4LG3wMDg2KHxNT,Candidate 2,Candidate 2,Candidate 1,6,3,6,4 - Neither agree nor disagree,4 - Neither agree nor disagree,5,"Employed, full-time",Caucasian,Bachelor degree,Male,27,Never,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,None,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption 
1621,TRUE,R_2wnPIUH0VLt8mRJ,Candidate 2,Candidate 2,Candidate 2,5,2,7 - Strongly agree,4 - Neither agree nor disagree,7 - Strongly agree,5,"Employed, full-time",Caucasian,High school degree/ GED,Male,33,Regularly,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,None,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Approximately 10 years,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Approximately 20 years,Welcome immigrants and organise human corridor,The candidate is under investigation for corruption
643,TRUE,R_2sSBUWmsrBHgH3G,Candidate 1,Candidate 2,Candidate 1,6,2,6,3,6,3,"Employed, full-time",Caucasian,Bachelor degree,Male,53,Never,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,None,No proceedings,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,None,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 20 years,No proceedings,Collective expulsion of immigrants and closure of the border
3289,TRUE,R_3qgm9uKWOWarpkw,Candidate 2,Candidate 1,Candidate 1,7 - Strongly agree,1 - Strongly disagree,2,5,5,5,Student,African American,Some college,Female,26,Never,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,No proceedings,Welcome immigrants and organise human corridor,Approximately 20 years,The candidate is under investigation for corruption,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Past Political Experience,None,Penal proceedings,No proceedings,Acceptance of immigrants conditional on certain requisites,Approximately 20 years,The candidate has been convicted of corruption 
686,TRUE,R_ukqlPHrh64kkoN3,Candidate 1,Candidate 2,Candidate 1,7 - Strongly agree,3,7 - Strongly agree,3,5,4 - Neither agree nor disagree,"Employed, full-time",Caucasian,Some college,Male,40,Never,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Welcome immigrants and organise human corridor,The candidate has been convicted of corruption ,None,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 10 years
872,TRUE,R_2vhTu6atMmRf7E0,Candidate 2,Candidate 2,Candidate 2,6,5,6,4 - Neither agree nor disagree,4 - Neither agree nor disagree,7 - Strongly agree,Student,Caucasian,Master degree,Female,29,Never,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,None,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 20 years,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 20 years,Acceptance of immigrants conditional on certain requisites
662,TRUE,R_27Ebujp7MQMVzJK,Candidate 2,Candidate 2,Candidate 2,5,2,5,4 - Neither agree nor disagree,5,7 - Strongly agree,Student,Caucasian,Master degree,Male,25,Never,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,No proceedings,Acceptance of immigrants conditional on certain requisites,None,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,No proceedings,Welcome immigrants and organise human corridor,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,None,No proceedings,Collective expulsion of immigrants and closure of the border,None
31,FALSE,R_1mgwdQZB1yIu6Kq,,,,,,,,,,,,,,,,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,None,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Welcome immigrants and organise human corridor,No proceedings,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,None
40,FALSE,R_2zI3E3fQki0rxV9,,,,,,,,,,,,,,,,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 20 years,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,None,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,None,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,Penal proceedings,No proceedings,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 20 years
583,FALSE,R_3dEN4IvpNRlrYGZ,,,,,,,,,,,,,,,,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,None,No proceedings,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Approximately 20 years,No proceedings,Acceptance of immigrants conditional on certain requisites,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Policy Proposal,Collective expulsion of immigrants and closure of the border,None,The candidate has been convicted of corruption ,Collective expulsion of immigrants and closure of the border
115,FALSE,R_1LhDMp1PZWAPjP2,,,,,,,,,,,,,,,,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Approximately 20 years,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,The candidate has been convicted of corruption ,None,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,None,Policy Proposal,Acceptance of immigrants conditional on certain requisites,The candidate is under investigation for corruption,Approximately 20 years,Acceptance of immigrants conditional on certain requisites
406,FALSE,R_24GD2YvqjePlgR8,,,,,,,,,,,,,,,,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,The candidate is under investigation for corruption,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,None,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,None,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 20 years
449,FALSE,R_9QSDhesusl6rm8N,,,,,,,,,,,,,,,,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Acceptance of immigrants conditional on certain requisites,None,Penal proceedings,The candidate has been convicted of corruption ,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 20 years,The candidate has been convicted of corruption ,Welcome immigrants and organise human corridor,Approximately 20 years
9722,FALSE,R_2pL76U6r3iY4qE7,,,,,,,,,,,,,,,,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 20 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,The candidate has been convicted of corruption ,Approximately 20 years,Policy Proposal,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Collective expulsion of immigrants and closure of the border,No proceedings,None
137,FALSE,R_2eRWTptEarRK17G,,,,,,,,,,,,,,,,Penal proceedings,The candidate has been convicted of corruption ,Past Political Experience,Approximately 10 years,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,Approximately 10 years,Acceptance of immigrants conditional on certain requisites,Penal proceedings,No proceedings,Past Political Experience,Approximately 20 years,Policy Proposal,Welcome immigrants and organise human corridor,No proceedings,None,Welcome immigrants and organise human corridor,Penal proceedings,The candidate is under investigation for corruption,Past Political Experience,Approximately 10 years,Policy Proposal,Collective expulsion of immigrants and closure of the border,No proceedings,Approximately 10 years,Collective expulsion of immigrants and closure of the border
750,FALSE,R_2QMWfW6np5x4tOU,,,,,,,,,,,,,,,,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,Approximately 10 years,Penal proceedings,No proceedings,Welcome immigrants and organise human corridor,Approximately 10 years,No proceedings,Policy Proposal,Welcome immigrants and organise human corridor,Past Political Experience,Approximately 10 years,Penal proceedings,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate has been convicted of corruption ,Policy Proposal,Collective expulsion of immigrants and closure of the border,Past Political Experience,None,Penal proceedings,The candidate is under investigation for corruption,Collective expulsion of immigrants and closure of the border,Approximately 10 years,The candidate is under investigation for corruption
