2020-02-10 12:53:29,2020-02-10 12:53:29,Survey Test,,100,0,True,2020-02-10 12:53:29,R_8JudLGRiF9vOeK9,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 2,Candidate 2,Candidate 2,ECOLO,"Urna ut donec risus, cursus id mattis, volutpat tempus porttitor. Accumsan.",Turkish,Party,ECOLO (Greens),Years in Politics,5,Age,50s,Language Spoken,French,CDH (Liberals),10,50s,French,Party,PS (Left),Years in Politics,20,Age,50s,Language Spoken,French,MR-VLD (Right),20,50s,French,Party,ECOLO (Greens),Years in Politics,10,Age,50s,Language Spoken,Portuguese,PVDA (Radical-Left),5,40s,Turkish,Party,PS (Left),Years in Politics,10,Age,40s,Language Spoken,Italian,PS (Left),5,50s,Turkish,Party,PS (Left),Years in Politics,20,Age,50s,Language Spoken,Italian,CDH (Liberals),5,30s,Italian
2020-02-10 12:53:29,2020-02-10 12:53:30,Survey Test,,100,1,True,2020-02-10 12:53:30,R_eIC1wqsUlKNPDSZ,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 1,Candidate 2,Candidate 1,ECOLO,Venenatis dolorem viverra auctor integer leo curabitur ridiculus! Euismod integer wisi viverra.,Portuguese,Party,CDH (Liberals),Years in Politics,20,Age,50s,Language Spoken,Italian,PS (Left),20,50s,French,Party,ECOLO (Greens),Years in Politics,5,Age,30s,Language Spoken,French,ECOLO (Greens),10,50s,Turkish,Party,PS (Left),Years in Politics,10,Age,50s,Language Spoken,Dutch,PVDA (Radical-Left),20,50s,Italian,Party,CDH (Liberals),Years in Politics,10,Age,40s,Language Spoken,French,ECOLO (Greens),5,50s,French,Party,CDH (Liberals),Years in Politics,10,Age,50s,Language Spoken,Dutch,CDH (Liberals),20,50s,Turkish
2020-02-10 12:53:30,2020-02-10 12:53:30,Survey Test,,100,0,True,2020-02-10 12:53:30,R_esrthd88DvyiMjr,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 2,Candidate 1,Candidate 1,ECOLO,"Blandit! Dolor mattis, purus? Ultricies sem dolorem mi non temporibus metus id. Dolor leo. Sit.",Turkish,Language Spoken,French,Age,50s,Years in Politics,20,Party,MR-VLD (Right),French,50s,10,CDH (Liberals),Language Spoken,Italian,Age,50s,Years in Politics,20,Party,PVDA (Radical-Left),Turkish,50s,20,PS (Left),Language Spoken,French,Age,50s,Years in Politics,20,Party,PS (Left),Dutch,40s,5,CDH (Liberals),Language Spoken,Turkish,Age,40s,Years in Politics,5,Party,PVDA (Radical-Left),Portuguese,40s,5,CDH (Liberals),Language Spoken,French,Age,50s,Years in Politics,10,Party,ECOLO (Greens),French,50s,20,PVDA (Radical-Left)
2020-02-10 12:53:30,2020-02-10 12:53:31,Survey Test,,100,1,True,2020-02-10 12:53:31,R_0etKUnmrKAv2jpH,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 1,Candidate 1,Candidate 2,PVDA,Lectus nec culpa nibh. Tempor accusamus sem! Potenti? Vivamus tempus. Vitae.,Dutch,Language Spoken,French,Age,50s,Years in Politics,5,Party,ECOLO (Greens),Turkish,50s,10,PS (Left),Language Spoken,Italian,Age,40s,Years in Politics,10,Party,PS (Left),Turkish,50s,10,ECOLO (Greens),Language Spoken,Turkish,Age,50s,Years in Politics,20,Party,ECOLO (Greens),French,30s,5,PS (Left),Language Spoken,French,Age,40s,Years in Politics,10,Party,CDH (Liberals),Turkish,40s,20,PS (Left),Language Spoken,Portuguese,Age,50s,Years in Politics,5,Party,PS (Left),Turkish,50s,10,MR-VLD (Right)
2020-02-10 12:53:31,2020-02-10 12:53:31,Survey Test,,100,0,True,2020-02-10 12:53:31,R_86Z77A3ry7Rcx5r,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 1,Candidate 2,MR-VLD,Ac ante purus primis morbi aliquet. In augue interdum temporibus? Facilisi ac.,Dutch,Years in Politics,5,Age,50s,Language Spoken,French,Party,MR-VLD (Right),5,40s,Italian,PVDA (Radical-Left),Years in Politics,5,Age,40s,Language Spoken,French,Party,CDH (Liberals),10,50s,Italian,MR-VLD (Right),Years in Politics,20,Age,40s,Language Spoken,Italian,Party,ECOLO (Greens),5,50s,Dutch,CDH (Liberals),Years in Politics,20,Age,50s,Language Spoken,French,Party,PS (Left),5,30s,Portuguese,MR-VLD (Right),Years in Politics,5,Age,50s,Language Spoken,Turkish,Party,ECOLO (Greens),20,50s,Portuguese,PS (Left)
2020-02-10 12:53:31,2020-02-10 12:53:32,Survey Test,,100,1,True,2020-02-10 12:53:32,R_0kZzvl0GAjdNxel,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 2,Candidate 2,Candidate 2,PS,"Primis quis wisi, temporibus luctus duis. Eros eros metus maecenas.",Dutch,Language Spoken,Italian,Party,PVDA (Radical-Left),Years in Politics,5,Age,40s,French,N-VA (Radical Right),5,50s,Language Spoken,French,Party,PS (Left),Years in Politics,20,Age,50s,Turkish,PVDA (Radical-Left),5,40s,Language Spoken,French,Party,MR-VLD (Right),Years in Politics,10,Age,50s,French,PS (Left),20,40s,Language Spoken,Dutch,Party,PS (Left),Years in Politics,20,Age,50s,Turkish,ECOLO (Greens),10,50s,Language Spoken,Turkish,Party,ECOLO (Greens),Years in Politics,10,Age,50s,Turkish,PVDA (Radical-Left),20,40s
2020-02-10 12:53:32,2020-02-10 12:53:32,Survey Test,,100,0,True,2020-02-10 12:53:32,R_0jH9a98Ieu5Ylut,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 2,Candidate 1,Candidate 2,PVDA,"Ut id velit non pharetra ab maecenas, duis sem velit dolorem natoque nunc sagittis.",French,Party,ECOLO (Greens),Age,50s,Language Spoken,French,Years in Politics,10,PVDA (Radical-Left),50s,French,5,Party,CDH (Liberals),Age,50s,Language Spoken,Italian,Years in Politics,5,ECOLO (Greens),40s,Portuguese,10,Party,CDH (Liberals),Age,40s,Language Spoken,Turkish,Years in Politics,20,ECOLO (Greens),50s,Turkish,5,Party,PVDA (Radical-Left),Age,40s,Language Spoken,Dutch,Years in Politics,5,PS (Left),50s,Turkish,10,Party,PVDA (Radical-Left),Age,50s,Language Spoken,French,Years in Politics,5,CDH (Liberals),50s,Italian,20
2020-02-10 12:53:33,2020-02-10 12:53:33,Survey Test,,100,0,True,2020-02-10 12:53:33,R_e8MAqmcwKBEYcC1,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 2,Candidate 2,Candidate 2,PS,Sodales. Malesuada lacus velit etiam luctus? Egestas. Justo? Bibendum tellus nibh orci.,None of the above,Party,PS (Left),Language Spoken,French,Age,50s,Years in Politics,5,PS (Left),Turkish,50s,20,Party,PS (Left),Language Spoken,Dutch,Age,50s,Years in Politics,10,ECOLO (Greens),French,40s,20,Party,MR-VLD (Right),Language Spoken,Portuguese,Age,40s,Years in Politics,20,PS (Left),Turkish,40s,10,Party,PS (Left),Language Spoken,Turkish,Age,40s,Years in Politics,10,PS (Left),Italian,40s,20,Party,PS (Left),Language Spoken,Turkish,Age,40s,Years in Politics,20,PS (Left),Italian,50s,5
2020-02-10 12:53:33,2020-02-10 12:53:34,Survey Test,,100,1,True,2020-02-10 12:53:34,R_7TIrYUgj81WwmeF,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 1,Candidate 1,Candidate 1,,"Aliquet aliquet, cursus etiam imperdiet ab purus est amet diam magna, pede non suscipit ullamcorper.",None of the above,Party,PVDA (Radical-Left),Age,50s,Language Spoken,Turkish,Years in Politics,20,PS (Left),50s,Turkish,5,Party,PVDA (Radical-Left),Age,50s,Language Spoken,Turkish,Years in Politics,10,MR-VLD (Right),50s,French,20,Party,PS (Left),Age,50s,Language Spoken,French,Years in Politics,5,MR-VLD (Right),50s,Turkish,5,Party,PVDA (Radical-Left),Age,40s,Language Spoken,Turkish,Years in Politics,20,PVDA (Radical-Left),50s,French,10,Party,MR-VLD (Right),Age,50s,Language Spoken,French,Years in Politics,20,CDH (Liberals),30s,Italian,5
2020-02-10 12:53:34,2020-02-10 12:53:34,Survey Test,,100,0,True,2020-02-10 12:53:34,R_bCsId3FS2QfncTH,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 1,Candidate 2,Candidate 1,N-VA,"Suspendisse dignissim bibendum pretium metus nullam eu, accusamus dictumst sed nonummy.",None of the above,Language Spoken,French,Age,40s,Years in Politics,5,Party,ECOLO (Greens),Turkish,50s,5,PS (Left),Language Spoken,French,Age,30s,Years in Politics,10,Party,ECOLO (Greens),Italian,40s,20,MR-VLD (Right),Language Spoken,Italian,Age,50s,Years in Politics,5,Party,MR-VLD (Right),French,50s,20,MR-VLD (Right),Language Spoken,Italian,Age,50s,Years in Politics,20,Party,PS (Left),Portuguese,50s,20,CDH (Liberals),Language Spoken,Italian,Age,50s,Years in Politics,5,Party,ECOLO (Greens),Italian,50s,10,PVDA (Radical-Left)
2020-02-10 12:53:34,2020-02-10 12:53:35,Survey Test,,100,1,True,2020-02-10 12:53:35,R_eXN1w4i4XYSxsfX,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 1,Candidate 1,Candidate 1,CDH,"Sapien facilisis nunc orci potenti amet vestibulum, proin culpa vehicula dolor dolorem, atque.",None of the above,Language Spoken,Turkish,Age,30s,Party,CDH (Liberals),Years in Politics,10,Portuguese,50s,CDH (Liberals),20,Language Spoken,Italian,Age,40s,Party,CDH (Liberals),Years in Politics,20,French,50s,PS (Left),10,Language Spoken,French,Age,40s,Party,MR-VLD (Right),Years in Politics,5,Italian,40s,PVDA (Radical-Left),5,Language Spoken,Italian,Age,50s,Party,PS (Left),Years in Politics,5,Dutch,40s,PVDA (Radical-Left),5,Language Spoken,Italian,Age,50s,Party,CDH (Liberals),Years in Politics,10,French,40s,PVDA (Radical-Left),20
2020-02-10 12:53:35,2020-02-10 12:53:35,Survey Test,,100,0,True,2020-02-10 12:53:35,R_eWY3rbaOG0NmAa9,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 2,Candidate 2,Candidate 2,N-VA,Integer potenti aliquam auctor sapien sollicitudin platea. Accumsan cras sapien. Nulla felis fringilla? Consectetuer orci.,Portuguese,Party,PVDA (Radical-Left),Age,50s,Years in Politics,5,Language Spoken,Turkish,PS (Left),50s,20,Turkish,Party,N-VA (Radical Right),Age,50s,Years in Politics,5,Language Spoken,Italian,CDH (Liberals),50s,20,Italian,Party,PS (Left),Age,50s,Years in Politics,10,Language Spoken,Turkish,PS (Left),50s,5,French,Party,PS (Left),Age,50s,Years in Politics,10,Language Spoken,Italian,PS (Left),40s,5,Turkish,Party,PS (Left),Age,50s,Years in Politics,20,Language Spoken,French,PS (Left),50s,20,French
2020-02-10 12:53:35,2020-02-10 12:53:36,Survey Test,,100,1,True,2020-02-10 12:53:36,R_b2iNVThGeoUHq3r,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 2,,"Consequat fusce commodo sagittis? Diam dapibus pede viverra. Atque leo, potenti eu.",Dutch,Language Spoken,French,Age,40s,Party,PS (Left),Years in Politics,10,French,50s,MR-VLD (Right),10,Language Spoken,Turkish,Age,50s,Party,CDH (Liberals),Years in Politics,20,French,50s,CDH (Liberals),5,Language Spoken,Portuguese,Age,30s,Party,PS (Left),Years in Politics,5,Italian,50s,ECOLO (Greens),10,Language Spoken,Turkish,Age,50s,Party,PS (Left),Years in Politics,10,French,30s,PS (Left),5,Language Spoken,Italian,Age,50s,Party,CDH (Liberals),Years in Politics,20,French,50s,ECOLO (Greens),5
2020-02-10 12:53:36,2020-02-10 12:53:36,Survey Test,,100,0,True,2020-02-10 12:53:36,R_8pQZIxXtPYY1nRX,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 2,Candidate 2,Candidate 2,Candidate 1,,Sollicitudin quam proin suspendisse at augue justo massa suspendisse volutpat montes.,French,Party,CDH (Liberals),Age,50s,Language Spoken,Turkish,Years in Politics,20,ECOLO (Greens),50s,Italian,5,Party,CDH (Liberals),Age,50s,Language Spoken,French,Years in Politics,20,PS (Left),50s,Italian,20,Party,N-VA (Radical Right),Age,50s,Language Spoken,French,Years in Politics,10,PVDA (Radical-Left),50s,Dutch,20,Party,PVDA (Radical-Left),Age,30s,Language Spoken,Turkish,Years in Politics,10,PS (Left),40s,French,10,Party,MR-VLD (Right),Age,50s,Language Spoken,Turkish,Years in Politics,5,PVDA (Radical-Left),50s,Turkish,20
2020-02-10 12:53:36,2020-02-10 12:53:37,Survey Test,,100,1,True,2020-02-10 12:53:37,R_bPGd4bvTsJP3I57,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 1,PS,Duis molestie mi montes. Duis phasellus viverra? Sodales vivamus. Wisi sollicitudin. Ipsum gravida ullamcorper morbi.,Dutch,Language Spoken,Turkish,Party,PVDA (Radical-Left),Age,50s,Years in Politics,5,Turkish,ECOLO (Greens),50s,5,Language Spoken,French,Party,PVDA (Radical-Left),Age,50s,Years in Politics,10,Turkish,PS (Left),40s,5,Language Spoken,French,Party,CDH (Liberals),Age,40s,Years in Politics,10,Turkish,PS (Left),40s,20,Language Spoken,French,Party,CDH (Liberals),Age,50s,Years in Politics,5,French,PS (Left),50s,20,Language Spoken,French,Party,CDH (Liberals),Age,50s,Years in Politics,20,Portuguese,CDH (Liberals),50s,10
2020-02-10 12:53:37,2020-02-10 12:53:37,Survey Test,,100,0,True,2020-02-10 12:53:37,R_8kKvj1XoSGzUkst,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 2,Candidate 2,MR-VLD,Purus rutrum sollicitudin orci eros nec commodo est? Amet malesuada urna rhoncus tempor velit.,Portuguese,Language Spoken,French,Age,50s,Party,PVDA (Radical-Left),Years in Politics,5,Italian,50s,MR-VLD (Right),5,Language Spoken,Turkish,Age,30s,Party,PVDA (Radical-Left),Years in Politics,5,French,40s,PS (Left),20,Language Spoken,French,Age,30s,Party,ECOLO (Greens),Years in Politics,10,Italian,40s,PS (Left),5,Language Spoken,Turkish,Age,50s,Party,MR-VLD (Right),Years in Politics,5,Turkish,50s,ECOLO (Greens),10,Language Spoken,French,Age,40s,Party,PS (Left),Years in Politics,10,French,50s,CDH (Liberals),20
2020-02-10 12:53:38,2020-02-10 12:53:38,Survey Test,,100,0,True,2020-02-10 12:53:38,R_3s0G8o3xBENGwol,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 1,Candidate 2,Candidate 2,CDH,Urna aliquet egestas porttitor rhoncus nunc convallis tempor amet tellus auctor facilisis eros suspendisse sed.,Portuguese,Years in Politics,20,Party,CDH (Liberals),Age,40s,Language Spoken,Italian,20,ECOLO (Greens),50s,French,Years in Politics,5,Party,CDH (Liberals),Age,50s,Language Spoken,Italian,20,PS (Left),50s,Portuguese,Years in Politics,5,Party,ECOLO (Greens),Age,40s,Language Spoken,Turkish,10,PS (Left),50s,French,Years in Politics,5,Party,PS (Left),Age,40s,Language Spoken,Italian,5,PS (Left),30s,Portuguese,Years in Politics,10,Party,PVDA (Radical-Left),Age,40s,Language Spoken,French,5,CDH (Liberals),30s,French
2020-02-10 12:53:38,2020-02-10 12:53:39,Survey Test,,100,1,True,2020-02-10 12:53:39,R_aahtdwKDYnadgZ7,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 1,Candidate 2,Candidate 2,Candidate 2,ECOLO,Sit rhoncus. Wisi mattis temporibus vitae ullamcorper. Nibh auctor ridiculus et.,French,Party,ECOLO (Greens),Years in Politics,10,Age,40s,Language Spoken,French,CDH (Liberals),20,40s,French,Party,PS (Left),Years in Politics,20,Age,40s,Language Spoken,French,PS (Left),5,40s,Turkish,Party,ECOLO (Greens),Years in Politics,20,Age,50s,Language Spoken,Turkish,ECOLO (Greens),5,40s,French,Party,ECOLO (Greens),Years in Politics,5,Age,50s,Language Spoken,Italian,PS (Left),20,50s,French,Party,PS (Left),Years in Politics,5,Age,40s,Language Spoken,Italian,PS (Left),5,50s,Portuguese
2020-02-10 12:53:39,2020-02-10 12:53:39,Survey Test,,100,0,True,2020-02-10 12:53:39,R_6Vw7VhQcc7JTi9T,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 2,Candidate 1,Candidate 2,N-VA,"Turpis sapien per accumsan elementum. Neque leo cras, porttitor elit per.",Turkish,Years in Politics,20,Party,MR-VLD (Right),Language Spoken,Turkish,Age,50s,5,PS (Left),French,40s,Years in Politics,20,Party,PS (Left),Language Spoken,Portuguese,Age,50s,20,ECOLO (Greens),Italian,50s,Years in Politics,20,Party,MR-VLD (Right),Language Spoken,Dutch,Age,50s,20,CDH (Liberals),Dutch,40s,Years in Politics,20,Party,PS (Left),Language Spoken,Italian,Age,50s,5,PS (Left),Italian,50s,Years in Politics,10,Party,ECOLO (Greens),Language Spoken,French,Age,50s,5,ECOLO (Greens),French,50s
2020-02-10 12:53:39,2020-02-10 12:53:40,Survey Test,,100,1,True,2020-02-10 12:53:40,R_2lgIqHXlRGoniXb,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 1,PVDA,"Fermentum morbi vel magna purus? Id! Quis, suspendisse luctus dolorem a suscipit! Urna dignissim! Auctor.",Dutch,Age,50s,Party,CDH (Liberals),Years in Politics,20,Language Spoken,Italian,50s,CDH (Liberals),10,French,Age,50s,Party,MR-VLD (Right),Years in Politics,5,Language Spoken,French,40s,ECOLO (Greens),10,French,Age,50s,Party,ECOLO (Greens),Years in Politics,20,Language Spoken,Italian,50s,PS (Left),5,French,Age,40s,Party,MR-VLD (Right),Years in Politics,10,Language Spoken,French,40s,PS (Left),10,Italian,Age,50s,Party,PS (Left),Years in Politics,10,Language Spoken,French,50s,PS (Left),10,Dutch
2020-02-10 12:53:40,2020-02-10 12:53:40,Survey Test,,100,0,True,2020-02-10 12:53:40,R_1YxjFpyWkHWhjsp,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 2,PVDA,"Curabitur cursus vel fusce elementum, pellentesque pede ab! Scelerisque ut.",Dutch,Language Spoken,Italian,Age,50s,Party,ECOLO (Greens),Years in Politics,5,Turkish,40s,PS (Left),5,Language Spoken,Turkish,Age,40s,Party,PS (Left),Years in Politics,10,French,50s,CDH (Liberals),10,Language Spoken,French,Age,50s,Party,ECOLO (Greens),Years in Politics,5,French,50s,ECOLO (Greens),10,Language Spoken,Dutch,Age,40s,Party,CDH (Liberals),Years in Politics,5,Italian,50s,CDH (Liberals),20,Language Spoken,French,Age,50s,Party,PS (Left),Years in Politics,20,Turkish,40s,ECOLO (Greens),10
2020-02-10 12:53:40,2020-02-10 12:53:41,Survey Test,,100,1,True,2020-02-10 12:53:41,R_3WdlQy8pXWFuIU5,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 1,Candidate 2,CDH,Velit tempus orci eleifend integer. Lorem auctor tempus nullam morbi porta dictumst.,Portuguese,Party,PS (Left),Language Spoken,French,Years in Politics,10,Age,50s,PS (Left),French,5,40s,Party,PS (Left),Language Spoken,French,Years in Politics,5,Age,40s,PS (Left),Turkish,20,50s,Party,CDH (Liberals),Language Spoken,Italian,Years in Politics,20,Age,50s,PVDA (Radical-Left),Turkish,20,50s,Party,PVDA (Radical-Left),Language Spoken,Dutch,Years in Politics,5,Age,30s,MR-VLD (Right),French,20,50s,Party,MR-VLD (Right),Language Spoken,Turkish,Years in Politics,20,Age,50s,PS (Left),Italian,5,50s
2020-02-10 12:53:41,2020-02-10 12:53:41,Survey Test,,100,0,True,2020-02-10 12:53:41,R_0B5MPGfV9VmfokB,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 1,Candidate 1,Candidate 2,CDH,Id fringilla ante duis nullam porta? Ultrices morbi cursus fusce wisi risus molestie.,Italian,Years in Politics,5,Language Spoken,French,Party,MR-VLD (Right),Age,50s,20,French,ECOLO (Greens),40s,Years in Politics,20,Language Spoken,Turkish,Party,PS (Left),Age,50s,20,French,PS (Left),40s,Years in Politics,20,Language Spoken,Turkish,Party,ECOLO (Greens),Age,50s,20,French,PS (Left),50s,Years in Politics,20,Language Spoken,French,Party,ECOLO (Greens),Age,40s,5,French,ECOLO (Greens),50s,Years in Politics,10,Language Spoken,Portuguese,Party,CDH (Liberals),Age,50s,10,Italian,PS (Left),30s
2020-02-10 12:53:42,2020-02-10 12:53:42,Survey Test,,100,0,True,2020-02-10 12:53:42,R_6WISExdcZiiXMEJ,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 2,Candidate 2,Candidate 1,Candidate 1,Candidate 1,PVDA,"Lacus elit aenean tortor fringilla sem dapibus quam vitae. Viverra enim, turpis scelerisque ultricies.",Portuguese,Age,50s,Years in Politics,20,Language Spoken,French,Party,ECOLO (Greens),40s,5,French,PVDA (Radical-Left),Age,50s,Years in Politics,5,Language Spoken,French,Party,PVDA (Radical-Left),50s,10,Turkish,PS (Left),Age,30s,Years in Politics,5,Language Spoken,French,Party,CDH (Liberals),50s,20,Italian,N-VA (Radical Right),Age,50s,Years in Politics,20,Language Spoken,Italian,Party,PS (Left),30s,10,French,ECOLO (Greens),Age,50s,Years in Politics,20,Language Spoken,French,Party,CDH (Liberals),50s,5,Turkish,ECOLO (Greens)
2020-02-10 12:53:42,2020-02-10 12:53:42,Survey Test,,100,0,True,2020-02-10 12:53:42,R_0qbGFNEBGrnD589,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 1,Candidate 2,Candidate 1,Candidate 2,ECOLO,"Mattis tempora! Et interdum blandit! Accusamus vulputate erat platea, sem iaculis sed erat! Integer malesuada.",Dutch,Years in Politics,5,Party,CDH (Liberals),Language Spoken,French,Age,50s,10,PS (Left),Turkish,50s,Years in Politics,5,Party,CDH (Liberals),Language Spoken,Italian,Age,30s,20,PS (Left),Turkish,40s,Years in Politics,20,Party,ECOLO (Greens),Language Spoken,French,Age,50s,5,CDH (Liberals),French,50s,Years in Politics,10,Party,PS (Left),Language Spoken,Italian,Age,50s,5,PS (Left),Turkish,40s,Years in Politics,10,Party,ECOLO (Greens),Language Spoken,French,Age,50s,10,CDH (Liberals),Turkish,50s
2020-02-10 12:53:43,2020-02-10 12:53:43,Survey Test,,100,0,True,2020-02-10 12:53:43,R_3QwKMu9IsjdtCfz,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 2,Candidate 2,Candidate 2,Candidate 2,MR-VLD,"Erat sodales porttitor duis? Mi. Nullam, facilisis tincidunt cras! Nunc mi.",Italian,Language Spoken,Italian,Years in Politics,10,Age,50s,Party,CDH (Liberals),French,10,40s,CDH (Liberals),Language Spoken,Turkish,Years in Politics,10,Age,50s,Party,PVDA (Radical-Left),Turkish,20,50s,PVDA (Radical-Left),Language Spoken,French,Years in Politics,10,Age,50s,Party,PVDA (Radical-Left),Italian,20,50s,PS (Left),Language Spoken,Portuguese,Years in Politics,10,Age,30s,Party,PS (Left),Italian,20,50s,PS (Left),Language Spoken,Turkish,Years in Politics,10,Age,50s,Party,CDH (Liberals),French,10,40s,MR-VLD (Right)
2020-02-10 12:53:43,2020-02-10 12:53:44,Survey Test,,100,1,True,2020-02-10 12:53:44,R_8hJvTIu1a8ggetD,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 2,Candidate 2,Candidate 1,N-VA,Pharetra est fusce luctus dignissim ab suspendisse amet wisi turpis. Interdum mi.,French,Language Spoken,Turkish,Age,50s,Years in Politics,10,Party,MR-VLD (Right),French,30s,10,ECOLO (Greens),Language Spoken,Italian,Age,50s,Years in Politics,10,Party,MR-VLD (Right),French,40s,10,CDH (Liberals),Language Spoken,Portuguese,Age,30s,Years in Politics,10,Party,N-VA (Radical Right),Italian,50s,10,CDH (Liberals),Language Spoken,French,Age,50s,Years in Politics,10,Party,PVDA (Radical-Left),Turkish,40s,20,N-VA (Radical Right),Language Spoken,French,Age,30s,Years in Politics,10,Party,MR-VLD (Right),Italian,40s,20,PS (Left)
2020-02-10 12:53:44,2020-02-10 12:53:44,Survey Test,,100,0,True,2020-02-10 12:53:44,R_3pGxuIkapBghu9D,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 1,Candidate 1,Candidate 2,Candidate 2,MR-VLD,"Potenti, sem aliquam diam porttitor. Ipsum id enim. Quam dolorem, montes cursus cursus potenti.",Portuguese,Language Spoken,French,Years in Politics,5,Party,ECOLO (Greens),Age,40s,Turkish,5,PS (Left),40s,Language Spoken,Turkish,Years in Politics,10,Party,PS (Left),Age,50s,Portuguese,5,PS (Left),50s,Language Spoken,Italian,Years in Politics,5,Party,CDH (Liberals),Age,50s,Turkish,5,ECOLO (Greens),50s,Language Spoken,Turkish,Years in Politics,20,Party,CDH (Liberals),Age,50s,French,10,MR-VLD (Right),50s,Language Spoken,Turkish,Years in Politics,5,Party,CDH (Liberals),Age,50s,French,5,CDH (Liberals),50s
2020-02-10 12:53:44,2020-02-10 12:53:45,Survey Test,,100,1,True,2020-02-10 12:53:45,R_0eve2hWNlve8X65,,,,,50.8000030517578125,4.3166961669921875,test,,Agree,Candidate 1,Candidate 2,Candidate 2,Candidate 1,Candidate 1,MR-VLD,Mauris lectus metus! Vivamus imperdiet sagittis venenatis venenatis dictumst pellentesque. Atque purus.,Turkish,Years in Politics,10,Party,CDH (Liberals),Language Spoken,French,Age,50s,20,MR-VLD (Right),Dutch,40s,Years in Politics,5,Party,ECOLO (Greens),Language Spoken,Turkish,Age,40s,10,CDH (Liberals),French,40s,Years in Politics,5,Party,CDH (Liberals),Language Spoken,Turkish,Age,30s,20,PS (Left),Italian,50s,Years in Politics,5,Party,CDH (Liberals),Language Spoken,Italian,Age,50s,20,PVDA (Radical-Left),French,40s,Years in Politics,20,Party,CDH (Liberals),Language Spoken,French,Age,50s,5,PS (Left),French,50s
2020-02-10 12:53:45,2020-02-10 12:53:45,Survey Test,,100,0,True,2020-02-10 12:53:45,R_0P0vgbKTAUvSe7X,,,,,50.8000030517578125,4.3166961669921875,test,,Disagree,Candidate 2,Candidate 2,Candidate 1,Candidate 1,Candidate 1,CDH,Vehicula suspendisse sollicitudin posuere. Ipsum orci atque ridiculus risus nulla pellentesque bibendum? Sapien sagittis? Dictumst.,None of the above,Years in Politics,20,Language Spoken,Turkish,Age,50s,Party,CDH (Liberals),10,French,40s,PS (Left),Years in Politics,5,Language Spoken,French,Age,40s,Party,MR-VLD (Right),10,Turkish,50s,ECOLO (Greens),Years in Politics,10,Language Spoken,French,Age,40s,Party,CDH (Liberals),5,Turkish,50s,PS (Left),Years in Politics,20,Language Spoken,French,Age,50s,Party,PS (Left),5,Turkish,50s,CDH (Liberals),Years in Politics,5,Language Spoken,French,Age,50s,Party,PS (Left),20,Italian,50s,CDH (Liberals)
